event_id,stage,dataset,split_id,seed,model_id,threat_id,start_iso,end_iso,elapsed_s,rows,output_path,detail
101,model_training,CICIDS2017,cicids2017_random_control_sample,3,extra_trees,,2026-06-12T11:20:09.044027+00:00,2026-06-12T11:20:22.406802+00:00,13.362775087356567,240000,,
102,clean_profile,CICIDS2017,cicids2017_random_control_sample,3,extra_trees,,2026-06-12T11:20:22.406893+00:00,2026-06-12T11:20:23.742764+00:00,1.3358712196350098,240000,,
103,threat_evaluation,CICIDS2017,cicids2017_random_control_sample,3,extra_trees,a0_clean,2026-06-12T11:20:23.746531+00:00,2026-06-12T11:20:24.200646+00:00,0.4541151523590088,72000,,
104,result_writing,CICIDS2017,cicids2017_random_control_sample,3,extra_trees,a0_clean,2026-06-12T11:20:24.200817+00:00,2026-06-12T11:20:24.204355+00:00,0.003538370132446289,1,results/raw/tier_e_random_control_hgb_mlp_timed_cicids2017/CICIDS2017_cicids2017_random_control_sample_extra_trees_a0_clean_3.csv,
105,split_construction,CICIDS2017,cicids2017_random_control_sample,3,hist_gradient_boosting,,2026-06-12T11:20:24.204443+00:00,2026-06-12T11:20:24.567445+00:00,0.36300206184387207,240000,,
106,preprocessing,CICIDS2017,cicids2017_random_control_sample,3,hist_gradient_boosting,,2026-06-12T11:20:24.567565+00:00,2026-06-12T11:20:27.170527+00:00,2.602962017059326,240000,,
107,model_training,CICIDS2017,cicids2017_random_control_sample,3,hist_gradient_boosting,,2026-06-12T11:20:27.170700+00:00,2026-06-12T11:20:30.707108+00:00,3.536407709121704,240000,,
108,clean_profile,CICIDS2017,cicids2017_random_control_sample,3,hist_gradient_boosting,,2026-06-12T11:20:30.707198+00:00,2026-06-12T11:20:30.943993+00:00,0.23679447174072266,240000,,
109,threat_evaluation,CICIDS2017,cicids2017_random_control_sample,3,hist_gradient_boosting,a0_clean,2026-06-12T11:20:30.947862+00:00,2026-06-12T11:20:31.034893+00:00,0.08703112602233887,72000,,
110,result_writing,CICIDS2017,cicids2017_random_control_sample,3,hist_gradient_boosting,a0_clean,2026-06-12T11:20:31.035070+00:00,2026-06-12T11:20:31.038523+00:00,0.0034525394439697266,1,results/raw/tier_e_random_control_hgb_mlp_timed_cicids2017/CICIDS2017_cicids2017_random_control_sample_hist_gradient_boosting_a0_clean_3.csv,
111,split_construction,CICIDS2017,cicids2017_random_control_sample,3,logistic_regression,,2026-06-12T11:20:31.038603+00:00,2026-06-12T11:20:31.394364+00:00,0.3557617664337158,240000,,
112,preprocessing,CICIDS2017,cicids2017_random_control_sample,3,logistic_regression,,2026-06-12T11:20:31.394491+00:00,2026-06-12T11:20:34.108082+00:00,2.7135908603668213,240000,,
113,model_training,CICIDS2017,cicids2017_random_control_sample,3,logistic_regression,,2026-06-12T11:20:34.108223+00:00,2026-06-12T11:20:53.045757+00:00,18.93753409385681,240000,,
114,clean_profile,CICIDS2017,cicids2017_random_control_sample,3,logistic_regression,,2026-06-12T11:20:53.045838+00:00,2026-06-12T11:20:53.096727+00:00,0.050889015197753906,240000,,
115,threat_evaluation,CICIDS2017,cicids2017_random_control_sample,3,logistic_regression,a0_clean,2026-06-12T11:20:53.100888+00:00,2026-06-12T11:20:53.123525+00:00,0.022637605667114258,72000,,
116,result_writing,CICIDS2017,cicids2017_random_control_sample,3,logistic_regression,a0_clean,2026-06-12T11:20:53.123695+00:00,2026-06-12T11:20:53.127282+00:00,0.003587484359741211,1,results/raw/tier_e_random_control_hgb_mlp_timed_cicids2017/CICIDS2017_cicids2017_random_control_sample_logistic_regression_a0_clean_3.csv,
117,split_construction,CICIDS2017,cicids2017_random_control_sample,3,mlp_sklearn,,2026-06-12T11:20:53.127365+00:00,2026-06-12T11:20:53.492968+00:00,0.3656032085418701,240000,,
118,preprocessing,CICIDS2017,cicids2017_random_control_sample,3,mlp_sklearn,,2026-06-12T11:20:53.493090+00:00,2026-06-12T11:20:56.172522+00:00,2.6794323921203613,240000,,
119,model_training,CICIDS2017,cicids2017_random_control_sample,3,mlp_sklearn,,2026-06-12T11:20:56.172685+00:00,2026-06-12T11:21:14.391112+00:00,18.218427181243896,240000,,
120,clean_profile,CICIDS2017,cicids2017_random_control_sample,3,mlp_sklearn,,2026-06-12T11:21:14.391186+00:00,2026-06-12T11:21:14.502591+00:00,0.1114053726196289,240000,,
121,threat_evaluation,CICIDS2017,cicids2017_random_control_sample,3,mlp_sklearn,a0_clean,2026-06-12T11:21:14.506240+00:00,2026-06-12T11:21:14.551667+00:00,0.04542732238769531,72000,,
122,result_writing,CICIDS2017,cicids2017_random_control_sample,3,mlp_sklearn,a0_clean,2026-06-12T11:21:14.551867+00:00,2026-06-12T11:21:14.555361+00:00,0.0034933090209960938,1,results/raw/tier_e_random_control_hgb_mlp_timed_cicids2017/CICIDS2017_cicids2017_random_control_sample_mlp_sklearn_a0_clean_3.csv,
123,split_construction,CICIDS2017,cicids2017_random_control_sample,3,random_forest,,2026-06-12T11:21:14.555446+00:00,2026-06-12T11:21:14.922143+00:00,0.3666970729827881,240000,,
124,preprocessing,CICIDS2017,cicids2017_random_control_sample,3,random_forest,,2026-06-12T11:21:14.922266+00:00,2026-06-12T11:21:17.584480+00:00,2.6622133255004883,240000,,
125,model_training,CICIDS2017,cicids2017_random_control_sample,3,random_forest,,2026-06-12T11:21:17.584664+00:00,2026-06-12T11:21:37.497018+00:00,19.912353992462158,240000,,
126,clean_profile,CICIDS2017,cicids2017_random_control_sample,3,random_forest,,2026-06-12T11:21:37.497102+00:00,2026-06-12T11:21:38.482726+00:00,0.9856235980987549,240000,,
127,threat_evaluation,CICIDS2017,cicids2017_random_control_sample,3,random_forest,a0_clean,2026-06-12T11:21:38.486424+00:00,2026-06-12T11:21:38.821000+00:00,0.3345761299133301,72000,,
128,result_writing,CICIDS2017,cicids2017_random_control_sample,3,random_forest,a0_clean,2026-06-12T11:21:38.821166+00:00,2026-06-12T11:21:38.824670+00:00,0.0035037994384765625,1,results/raw/tier_e_random_control_hgb_mlp_timed_cicids2017/CICIDS2017_cicids2017_random_control_sample_random_forest_a0_clean_3.csv,
129,dataset_load,CICIDS2017,cicids2017_random_control_sample,4,,,2026-06-12T11:21:38.824720+00:00,2026-06-12T11:21:44.656903+00:00,5.83218240737915,240000,,
130,preprocess_manifest,CICIDS2017,cicids2017_random_control_sample,4,,,2026-06-12T11:21:44.657085+00:00,2026-06-12T11:21:47.286491+00:00,2.629406213760376,240000,,
131,split_construction,CICIDS2017,cicids2017_random_control_sample,4,extra_trees,,2026-06-12T11:21:47.286663+00:00,2026-06-12T11:21:47.642173+00:00,0.3555107116699219,240000,,
